"Hostname","AppName","InstallPath","AppVersion"
"Host009","Postman-win","C:\Program Files (x86)\Postman-win","1.11"
"Host010","SANS 5X7 AV","C:\Program Files (x86)\SANS 5X7 AV","1.235"
"Host010","SoapUI","C:\Program Files (x86)\SoapUI","1.4"
"Host010","7-Zip 19.00 (x64)","C:\Program Files\7-Zip 19.00 (x64)","3.15"
"Host010","Git version","C:\Program Files (x86)\Git version","2.11"
"Host010","Mozilla Firefox ESR (x64 en-US)","C:\Program Files\Mozilla Firefox ESR (x64 en-US)","5.30"
"Host010","OpenSSL (64-bit)","C:\Program Files\OpenSSL (64-bit)","2.15"
"Host010","PuTTY (64-bit)","C:\Program Files\PuTTY (64-bit)","2.12"
"Host010","Windows Subsystem for Linux Update","C:\Program Files (x86)\Windows Subsystem for Linux Update","5.32"
"Host010","AWS Command Line Interface","C:\Program Files (x86)\AWS Command Line Interface","4.26"
"Host010","Java 8 (64-bit)","C:\Program Files\Java 8 (64-bit)","3.15"
"Host010","Microsoft Visual C++ 2019 X64 Additional Runtime","C:\Program Files\Microsoft Visual C++ 2019 X64 Additional Runtime","7.48"
"Host010","KeePassXC","C:\Program Files (x86)\KeePassXC","1.8"
"Host010","Microsoft Visual C++ 2008 Redistributable","C:\Program Files (x86)\Microsoft Visual C++ 2008 Redistributable","5.40"
"Host010","Microsoft Visual C++ 2019 X64 Minimum Runtime","C:\Program Files\Microsoft Visual C++ 2019 X64 Minimum Runtime","7.44"
"Host010","PowerShell","C:\Program Files (x86)\PowerShell","1.8"
"Host010","VMware Tools","C:\Program Files (x86)\VMware Tools","2.10"
"Host010","Microsoft Visual Studio Code","C:\Program Files (x86)\Microsoft Visual Studio Code","4.28"
"Host010","Wireshark 64-bit","C:\Program Files\Wireshark 64-bit","2.14"
"Host010","Java 8 Update","C:\Program Files (x86)\Java 8 Update","3.12"
"Host010","Java Auto Updater","C:\Program Files (x86)\Java Auto Updater","3.16"
"Host010","Citrix XenCenter","C:\Program Files (x86)\Citrix XenCenter","2.16"
"Host010","OpenOffice","C:\Program Files (x86)\OpenOffice","1.10"
"Host010","Microsoft Visual C++ 2008 Redistributable","C:\Program Files (x86)\Microsoft Visual C++ 2008 Redistributable","5.39"
"Host010","Microsoft Visual C++ 2015-2019 Redistributable (x64)","C:\Program Files\Microsoft Visual C++ 2015-2019 Redistributable (x64)","6.51"
"Host010","Microsoft Visual C++ 2019 X86 Additional Runtime","C:\Program Files (x86)\Microsoft Visual C++ 2019 X86 Additional Runtime","7.48"
"Host010","RVTools","C:\Program Files (x86)\RVTools","1.7"
"Host010","Microsoft Visual C++ 2015-2019 Redistributable (x86)","C:\Program Files (x86)\Microsoft Visual C++ 2015-2019 Redistributable (x86)","6.50"
"Host010","Microsoft Visual C++ 2019 X86 Minimum Runtime","C:\Program Files (x86)\Microsoft Visual C++ 2019 X86 Minimum Runtime","7.43"
"Host010","XmlNotepad","C:\Program Files (x86)\XmlNotepad","1.9"
"Host010","MySQL Connector Net","C:\Program Files (x86)\MySQL Connector Net","3.18"
"Host010","Microsoft OneDrive","C:\Program Files (x86)\Microsoft OneDrive","2.16"
"Host010","Postman-win","C:\Program Files (x86)\Postman-win","1.11"
"Host011","SANS 5X7 AV","C:\Program Files (x86)\SANS 5X7 AV","1.234"
"Host011","SoapUI","C:\Program Files (x86)\SoapUI","1.5"
"Host011","7-Zip 19.00 (x64)","C:\Program Files\7-Zip 19.00 (x64)","3.17"
"Host011","Git version","C:\Program Files (x86)\Git version","2.11"
"Host011","Mozilla Firefox ESR (x64 en-US)","C:\Program Files\Mozilla Firefox ESR (x64 en-US)","5.30"
"Host011","OpenSSL (64-bit)","C:\Program Files\OpenSSL (64-bit)","2.16"
"Host011","PuTTY (64-bit)","C:\Program Files\PuTTY (64-bit)","2.13"
"Host011","Windows Subsystem for Linux Update","C:\Program Files (x86)\Windows Subsystem for Linux Update","5.34"
"Host011","AWS Command Line Interface","C:\Program Files (x86)\AWS Command Line Interface","4.24"
"Host011","Java 8 (64-bit)","C:\Program Files\Java 8 (64-bit)","3.15"
"Host011","Microsoft Visual C++ 2019 X64 Additional Runtime","C:\Program Files\Microsoft Visual C++ 2019 X64 Additional Runtime","7.48"
"Host011","KeePassXC","C:\Program Files (x86)\KeePassXC","1.9"
"Host011","Microsoft Visual C++ 2008 Redistributable","C:\Program Files (x86)\Microsoft Visual C++ 2008 Redistributable","5.41"
"Host011","Microsoft Visual C++ 2019 X64 Minimum Runtime","C:\Program Files\Microsoft Visual C++ 2019 X64 Minimum Runtime","7.45"
"Host011","PowerShell","C:\Program Files (x86)\PowerShell","1.10"
"Host011","VMware Tools","C:\Program Files (x86)\VMware Tools","2.11"
"Host011","Microsoft Visual Studio Code","C:\Program Files (x86)\Microsoft Visual Studio Code","4.28"
"Host011","Wireshark 64-bit","C:\Program Files\Wireshark 64-bit","2.16"
"Host011","Java 8 Update","C:\Program Files (x86)\Java 8 Update","3.12"
"Host011","Java Auto Updater","C:\Program Files (x86)\Java Auto Updater","3.16"
"Host011","Citrix XenCenter","C:\Program Files (x86)\Citrix XenCenter","2.14"
"Host011","OpenOffice","C:\Program Files (x86)\OpenOffice","1.10"
"Host011","Microsoft Visual C++ 2008 Redistributable","C:\Program Files (x86)\Microsoft Visual C++ 2008 Redistributable","5.40"
"Host011","Microsoft Visual C++ 2015-2019 Redistributable (x64)","C:\Program Files\Microsoft Visual C++ 2015-2019 Redistributable (x64)","6.52"
"Host011","Microsoft Visual C++ 2019 X86 Additional Runtime","C:\Program Files (x86)\Microsoft Visual C++ 2019 X86 Additional Runtime","7.46"
"Host011","RVTools","C:\Program Files (x86)\RVTools","1.6"
"Host011","Microsoft Visual C++ 2015-2019 Redistributable (x86)","C:\Program Files (x86)\Microsoft Visual C++ 2015-2019 Redistributable (x86)","6.51"
"Host011","Microsoft Visual C++ 2019 X86 Minimum Runtime","C:\Program Files (x86)\Microsoft Visual C++ 2019 X86 Minimum Runtime","7.45"
"Host011","XmlNotepad","C:\Program Files (x86)\XmlNotepad","1.9"
"Host011","MySQL Connector Net","C:\Program Files (x86)\MySQL Connector Net","3.18"
"Host011","Microsoft OneDrive","C:\Program Files (x86)\Microsoft OneDrive","2.16"
"Host011","Postman-win","C:\Program Files (x86)\Postman-win","1.9"
"Host012","SANS 5X7 AV","C:\Program Files (x86)\SANS 5X7 AV","1.235"
"Host012","SoapUI","C:\Program Files (x86)\SoapUI","1.5"
"Host012","7-Zip 19.00 (x64)","C:\Program Files\7-Zip 19.00 (x64)","3.15"
"Host012","Git version","C:\Program Files (x86)\Git version","2.10"
"Host012","Mozilla Firefox ESR (x64 en-US)","C:\Program Files\Mozilla Firefox ESR (x64 en-US)","5.31"
"Host012","OpenSSL (64-bit)","C:\Program Files\OpenSSL (64-bit)","2.15"
"Host012","PuTTY (64-bit)","C:\Program Files\PuTTY (64-bit)","2.12"
"Host012","Windows Subsystem for Linux Update","C:\Program Files (x86)\Windows Subsystem for Linux Update","5.34"
"Host012","AWS Command Line Interface","C:\Program Files (x86)\AWS Command Line Interface","4.26"
"Host012","Java 8 (64-bit)","C:\Program Files\Java 8 (64-bit)","3.13"
"Host012","Microsoft Visual C++ 2019 X64 Additional Runtime","C:\Program Files\Microsoft Visual C++ 2019 X64 Additional Runtime","7.48"
"Host012","KeePassXC","C:\Program Files (x86)\KeePassXC","1.8"
"Host012","Microsoft Visual C++ 2008 Redistributable","C:\Program Files (x86)\Microsoft Visual C++ 2008 Redistributable","5.39"
"Host012","Microsoft Visual C++ 2019 X64 Minimum Runtime","C:\Program Files\Microsoft Visual C++ 2019 X64 Minimum Runtime","7.45"
"Host012","PowerShell","C:\Program Files (x86)\PowerShell","1.10"
"Host012","VMware Tools","C:\Program Files (x86)\VMware Tools","2.11"
"Host012","Microsoft Visual Studio Code","C:\Program Files (x86)\Microsoft Visual Studio Code","4.28"
"Host012","Wireshark 64-bit","C:\Program Files\Wireshark 64-bit","2.14"
"Host012","Java 8 Update","C:\Program Files (x86)\Java 8 Update","3.11"
"Host012","Java Auto Updater","C:\Program Files (x86)\Java Auto Updater","3.16"
"Host012","Citrix XenCenter","C:\Program Files (x86)\Citrix XenCenter","2.15"
"Host012","OpenOffice","C:\Program Files (x86)\OpenOffice","1.10"
"Host012","Microsoft Visual C++ 2008 Redistributable","C:\Program Files (x86)\Microsoft Visual C++ 2008 Redistributable","5.40"
"Host012","Microsoft Visual C++ 2015-2019 Redistributable (x64)","C:\Program Files\Microsoft Visual C++ 2015-2019 Redistributable (x64)","6.50"
"Host012","Microsoft Visual C++ 2019 X86 Additional Runtime","C:\Program Files (x86)\Microsoft Visual C++ 2019 X86 Additional Runtime","7.47"
"Host012","RVTools","C:\Program Files (x86)\RVTools","1.5"
"Host012","Microsoft Visual C++ 2015-2019 Redistributable (x86)","C:\Program Files (x86)\Microsoft Visual C++ 2015-2019 Redistributable (x86)","6.50"
"Host012","Microsoft Visual C++ 2019 X86 Minimum Runtime","C:\Program Files (x86)\Microsoft Visual C++ 2019 X86 Minimum Runtime","7.45"
"Host012","XmlNotepad","C:\Program Files (x86)\XmlNotepad","1.8"
"Host012","MySQL Connector Net","C:\Program Files (x86)\MySQL Connector Net","3.18"
"Host012","Microsoft OneDrive","C:\Program Files (x86)\Microsoft OneDrive","2.16"
"Host012","Postman-win","C:\Program Files (x86)\Postman-win","1.10"
"Host013","SANS 5X7 AV","C:\Program Files (x86)\SANS 5X7 AV","1.235"
"Host013","SoapUI","C:\Program Files (x86)\SoapUI","1.5"
"Host013","7-Zip 19.00 (x64)","C:\Program Files\7-Zip 19.00 (x64)","3.15"
"Host013","Git version","C:\Program Files (x86)\Git version","2.9"
"Host013","Mozilla Firefox ESR (x64 en-US)","C:\Program Files\Mozilla Firefox ESR (x64 en-US)","5.29"
"Host013","OpenSSL (64-bit)","C:\Program Files\OpenSSL (64-bit)","2.16"
"Host013","PuTTY (64-bit)","C:\Program Files\PuTTY (64-bit)","2.13"
"Host013","Windows Subsystem for Linux Update","C:\Program Files (x86)\Windows Subsystem for Linux Update","5.34"
"Host013","AWS Command Line Interface","C:\Program Files (x86)\AWS Command Line Interface","4.24"
"Host013","Java 8 (64-bit)","C:\Program Files\Java 8 (64-bit)","3.15"
"Host013","Microsoft Visual C++ 2019 X64 Additional Runtime","C:\Program Files\Microsoft Visual C++ 2019 X64 Additional Runtime","7.48"
"Host013","KeePassXC","C:\Program Files (x86)\KeePassXC","1.7"
"Host013","Microsoft Visual C++ 2008 Redistributable","C:\Program Files (x86)\Microsoft Visual C++ 2008 Redistributable","5.40"
"Host013","Microsoft Visual C++ 2019 X64 Minimum Runtime","C:\Program Files\Microsoft Visual C++ 2019 X64 Minimum Runtime","7.43"
"Host013","PowerShell","C:\Program Files (x86)\PowerShell","1.9"
"Host013","VMware Tools","C:\Program Files (x86)\VMware Tools","2.11"
"Host013","Microsoft Visual Studio Code","C:\Program Files (x86)\Microsoft Visual Studio Code","4.27"
"Host013","Wireshark 64-bit","C:\Program Files\Wireshark 64-bit","2.15"
"Host013","Java 8 Update","C:\Program Files (x86)\Java 8 Update","3.12"
"Host013","Java Auto Updater","C:\Program Files (x86)\Java Auto Updater","3.16"
"Host013","Citrix XenCenter","C:\Program Files (x86)\Citrix XenCenter","2.14"
"Host013","OpenOffice","C:\Program Files (x86)\OpenOffice","1.8"
"Host013","Microsoft Visual C++ 2008 Redistributable","C:\Program Files (x86)\Microsoft Visual C++ 2008 Redistributable","5.40"
"Host013","Microsoft Visual C++ 2015-2019 Redistributable (x64)","C:\Program Files\Microsoft Visual C++ 2015-2019 Redistributable (x64)","6.52"
"Host013","Microsoft Visual C++ 2019 X86 Additional Runtime","C:\Program Files (x86)\Microsoft Visual C++ 2019 X86 Additional Runtime","7.46"
"Host013","RVTools","C:\Program Files (x86)\RVTools","1.7"
"Host013","Microsoft Visual C++ 2015-2019 Redistributable (x86)","C:\Program Files (x86)\Microsoft Visual C++ 2015-2019 Redistributable (x86)","6.50"
"Host013","Microsoft Visual C++ 2019 X86 Minimum Runtime","C:\Program Files (x86)\Microsoft Visual C++ 2019 X86 Minimum Runtime","7.44"
"Host013","XmlNotepad","C:\Program Files (x86)\XmlNotepad","1.9"
"Host013","MySQL Connector Net","C:\Program Files (x86)\MySQL Connector Net","3.19"
"Host013","Microsoft OneDrive","C:\Program Files (x86)\Microsoft OneDrive","2.17"
"Host013","Postman-win","C:\Program Files (x86)\Postman-win","1.11"
"Host014","SANS 5X7 AV","C:\Program Files (x86)\SANS 5X7 AV","1.235"
"Host014","SoapUI","C:\Program Files (x86)\SoapUI","1.6"
"Host014","7-Zip 19.00 (x64)","C:\Program Files\7-Zip 19.00 (x64)","3.17"
"Host014","Git version","C:\Program Files (x86)\Git version","2.11"
"Host014","Mozilla Firefox ESR (x64 en-US)","C:\Program Files\Mozilla Firefox ESR (x64 en-US)","5.30"
"Host014","OpenSSL (64-bit)","C:\Program Files\OpenSSL (64-bit)","2.15"
"Host014","PuTTY (64-bit)","C:\Program Files\PuTTY (64-bit)","2.14"
"Host014","Windows Subsystem for Linux Update","C:\Program Files (x86)\Windows Subsystem for Linux Update","5.32"
"Host014","AWS Command Line Interface","C:\Program Files (x86)\AWS Command Line Interface","4.26"
"Host014","Java 8 (64-bit)","C:\Program Files\Java 8 (64-bit)","3.15"
"Host014","Microsoft Visual C++ 2019 X64 Additional Runtime","C:\Program Files\Microsoft Visual C++ 2019 X64 Additional Runtime","7.46"
"Host014","KeePassXC","C:\Program Files (x86)\KeePassXC","1.9"
"Host014","Microsoft Visual C++ 2008 Redistributable","C:\Program Files (x86)\Microsoft Visual C++ 2008 Redistributable","5.39"
"Host014","Microsoft Visual C++ 2019 X64 Minimum Runtime","C:\Program Files\Microsoft Visual C++ 2019 X64 Minimum Runtime","7.44"
"Host014","PowerShell","C:\Program Files (x86)\PowerShell","1.9"
"Host014","VMware Tools","C:\Program Files (x86)\VMware Tools","2.10"
"Host014","Microsoft Visual Studio Code","C:\Program Files (x86)\Microsoft Visual Studio Code","4.26"
"Host014","Wireshark 64-bit","C:\Program Files\Wireshark 64-bit","2.15"
"Host014","Java 8 Update","C:\Program Files (x86)\Java 8 Update","3.11"
"Host014","Java Auto Updater","C:\Program Files (x86)\Java Auto Updater","3.17"
"Host014","Citrix XenCenter","C:\Program Files (x86)\Citrix XenCenter","2.15"
"Host014","OpenOffice","C:\Program Files (x86)\OpenOffice","1.8"
"Host014","Microsoft Visual C++ 2008 Redistributable","C:\Program Files (x86)\Microsoft Visual C++ 2008 Redistributable","5.40"
"Host014","Microsoft Visual C++ 2015-2019 Redistributable (x64)","C:\Program Files\Microsoft Visual C++ 2015-2019 Redistributable (x64)","6.52"
"Host014","Microsoft Visual C++ 2019 X86 Additional Runtime","C:\Program Files (x86)\Microsoft Visual C++ 2019 X86 Additional Runtime","7.46"
"Host014","RVTools","C:\Program Files (x86)\RVTools","1.6"
"Host014","Microsoft Visual C++ 2015-2019 Redistributable (x86)","C:\Program Files (x86)\Microsoft Visual C++ 2015-2019 Redistributable (x86)","6.52"
"Host014","Microsoft Visual C++ 2019 X86 Minimum Runtime","C:\Program Files (x86)\Microsoft Visual C++ 2019 X86 Minimum Runtime","7.44"
"Host014","XmlNotepad","C:\Program Files (x86)\XmlNotepad","1.9"
"Host014","MySQL Connector Net","C:\Program Files (x86)\MySQL Connector Net","3.18"
"Host014","Microsoft OneDrive","C:\Program Files (x86)\Microsoft OneDrive","2.16"
"Host014","Postman-win","C:\Program Files (x86)\Postman-win","1.9"
"Host015","SANS 5X7 AV","C:\Program Files (x86)\SANS 5X7 AV","1.235"
"Host015","SoapUI","C:\Program Files (x86)\SoapUI","1.5"
"Host015","7-Zip 19.00 (x64)","C:\Program Files\7-Zip 19.00 (x64)","3.15"
"Host015","Git version","C:\Program Files (x86)\Git version","2.11"
"Host015","Mozilla Firefox ESR (x64 en-US)","C:\Program Files\Mozilla Firefox ESR (x64 en-US)","5.30"
"Host015","OpenSSL (64-bit)","C:\Program Files\OpenSSL (64-bit)","2.15"
"Host015","PuTTY (64-bit)","C:\Program Files\PuTTY (64-bit)","2.14"
"Host015","Windows Subsystem for Linux Update","C:\Program Files (x86)\Windows Subsystem for Linux Update","5.33"
"Host015","AWS Command Line Interface","C:\Program Files (x86)\AWS Command Line Interface","4.25"
"Host015","Java 8 (64-bit)","C:\Program Files\Java 8 (64-bit)","3.13"
"Host015","Microsoft Visual C++ 2019 X64 Additional Runtime","C:\Program Files\Microsoft Visual C++ 2019 X64 Additional Runtime","7.47"
"Host015","KeePassXC","C:\Program Files (x86)\KeePassXC","1.9"
"Host015","Microsoft Visual C++ 2008 Redistributable","C:\Program Files (x86)\Microsoft Visual C++ 2008 Redistributable","5.39"
"Host015","Microsoft Visual C++ 2019 X64 Minimum Runtime","C:\Program Files\Microsoft Visual C++ 2019 X64 Minimum Runtime","7.43"
"Host015","PowerShell","C:\Program Files (x86)\PowerShell","1.9"
"Host015","VMware Tools","C:\Program Files (x86)\VMware Tools","2.12"
"Host015","Microsoft Visual Studio Code","C:\Program Files (x86)\Microsoft Visual Studio Code","4.27"
"Host015","Wireshark 64-bit","C:\Program Files\Wireshark 64-bit","2.14"
"Host015","Java 8 Update","C:\Program Files (x86)\Java 8 Update","3.11"
"Host015","Java Auto Updater","C:\Program Files (x86)\Java Auto Updater","3.15"
"Host015","Citrix XenCenter","C:\Program Files (x86)\Citrix XenCenter","2.14"
"Host015","OpenOffice","C:\Program Files (x86)\OpenOffice","1.9"
"Host015","Microsoft Visual C++ 2008 Redistributable","C:\Program Files (x86)\Microsoft Visual C++ 2008 Redistributable","5.39"
"Host015","Microsoft Visual C++ 2015-2019 Redistributable (x64)","C:\Program Files\Microsoft Visual C++ 2015-2019 Redistributable (x64)","6.51"
"Host015","Microsoft Visual C++ 2019 X86 Additional Runtime","C:\Program Files (x86)\Microsoft Visual C++ 2019 X86 Additional Runtime","7.48"
"Host015","RVTools","C:\Program Files (x86)\RVTools","1.5"
"Host015","Microsoft Visual C++ 2015-2019 Redistributable (x86)","C:\Program Files (x86)\Microsoft Visual C++ 2015-2019 Redistributable (x86)","6.51"
"Host015","Microsoft Visual C++ 2019 X86 Minimum Runtime","C:\Program Files (x86)\Microsoft Visual C++ 2019 X86 Minimum Runtime","7.44"
"Host015","XmlNotepad","C:\Program Files (x86)\XmlNotepad","1.8"
"Host015","MySQL Connector Net","C:\Program Files (x86)\MySQL Connector Net","3.18"
"Host015","Microsoft OneDrive","C:\Program Files (x86)\Microsoft OneDrive","2.16"
"Host015","Postman-win","C:\Program Files (x86)\Postman-win","1.10"
"Host016","SANS 5X7 AV","C:\Program Files (x86)\SANS 5X7 AV","1.235"
"Host016","SoapUI","C:\Program Files (x86)\SoapUI","1.5"
"Host016","7-Zip 19.00 (x64)","C:\Program Files\7-Zip 19.00 (x64)","3.16"
"Host016","Git version","C:\Program Files (x86)\Git version","2.10"
"Host016","Mozilla Firefox ESR (x64 en-US)","C:\Program Files\Mozilla Firefox ESR (x64 en-US)","5.31"
"Host016","OpenSSL (64-bit)","C:\Program Files\OpenSSL (64-bit)","2.14"
"Host016","PuTTY (64-bit)","C:\Program Files\PuTTY (64-bit)","2.12"
"Host016","Windows Subsystem for Linux Update","C:\Program Files (x86)\Windows Subsystem for Linux Update","5.33"
"Host016","AWS Command Line Interface","C:\Program Files (x86)\AWS Command Line Interface","4.26"
"Host016","Java 8 (64-bit)","C:\Program Files\Java 8 (64-bit)","3.13"
"Host016","Microsoft Visual C++ 2019 X64 Additional Runtime","C:\Program Files\Microsoft Visual C++ 2019 X64 Additional Runtime","7.47"
"Host016","KeePassXC","C:\Program Files (x86)\KeePassXC","1.9"
"Host016","Microsoft Visual C++ 2008 Redistributable","C:\Program Files (x86)\Microsoft Visual C++ 2008 Redistributable","5.41"
"Host016","Microsoft Visual C++ 2019 X64 Minimum Runtime","C:\Program Files\Microsoft Visual C++ 2019 X64 Minimum Runtime","7.44"
"Host016","PowerShell","C:\Program Files (x86)\PowerShell","1.10"
